street,quarter,Census name,male sick,female sick,male dead,female dead,street index,start date,end date
Store Kongensgade,Christianshavn,Store Kongensgade,0,0,0,0,67,19-06-1853,25-06-1853
Store Kongensgade,Christianshavn,Store Kongensgade,0,1,0,0,67,26-06-1853,02-07-1853
Store Kongensgade,Christianshavn,Store Kongensgade,0,0,0,0,67,10-07-1853,16-07-1853
Store Kongensgade,Christianshavn,Store Kongensgade,3,1,2,0,67,17-07-1853,23-07-1853
Store Kongensgade,Christianshavn,Store Kongensgade,3,3,3,5,67,24-07-1853,30-07-1853
Store Kongensgade,Christianshavn,Store Kongensgade,4,5,2,2,67,31-07-1853,06-08-1853
Store Kongensgade,Christianshavn,Store Kongensgade,1,4,0,1,67,07-08-1853,13-08-1853
Store Kongensgade,Christianshavn,Store Kongensgade,1,1,1,0,67,14-08-1853,20-08-1853
Store Kongensgade,Christianshavn,Store Kongensgade,0,2,0,1,67,21-08-1853,27-08-1853
Store Kongensgade,Christianshavn,Store Kongensgade,0,0,0,0,67,28-08-1853,03-09-1853
Store Kongensgade,Christianshavn,Store Kongensgade,0,0,0,0,67,04-09-1853,10-09-1853
Store Kongensgade,Christianshavn,Store Kongensgade,0,0,0,0,67,11-09-1853,17-09-1853
Store Kongensgade,Christianshavn,Store Kongensgade,0,0,0,0,67,18-09-1853,24-09-1853
Store Kongensgade,Christianshavn,Store Kongensgade,0,0,0,0,67,25-09-1853,01-10-1853
Store Kongensgade,Christianshavn,Store Kongensgade,0,0,0,0,67,03-07-1853,09-07-1853
Store Kongensgade 216/272,St. Annae Oester,Store Kongensgade,0,0,0,0,58,12-06-1853,18-06-1853
Store Kongensgade 216/272,St. Annae Oester,Store Kongensgade,0,0,0,0,58,19-06-1853,25-06-1853
Store Kongensgade 216/272,St. Annae Oester,Store Kongensgade,0,1,0,1,58,26-06-1853,02-07-1853
Store Kongensgade 216/272,St. Annae Oester,Store Kongensgade,16,23,10,19,58,10-07-1853,16-07-1853
Store Kongensgade 216/272,St. Annae Oester,Store Kongensgade,15,18,8,7,58,17-07-1853,23-07-1853
Store Kongensgade 216/272,St. Annae Oester,Store Kongensgade,4,10,4,3,58,24-07-1853,30-07-1853
Store Kongensgade 216/272,St. Annae Oester,Store Kongensgade,4,3,3,2,58,31-07-1853,06-08-1853
Store Kongensgade 216/272,St. Annae Oester,Store Kongensgade,0,2,0,1,58,14-08-1853,20-08-1853
Store Kongensgade 216/272,St. Annae Oester,Store Kongensgade,1,0,1,0,58,21-08-1853,27-08-1853
Store Kongensgade 216/272,St. Annae Oester,Store Kongensgade,1,0,0,0,58,28-08-1853,03-09-1853
Store Kongensgade 216/272,St. Annae Oester,Store Kongensgade,0,0,0,0,58,04-09-1853,10-09-1853
Store Kongensgade 216/272,St. Annae Oester,Store Kongensgade,0,0,0,0,58,11-09-1853,17-09-1853
Store Kongensgade 216/272,St. Annae Oester,Store Kongensgade,0,0,0,0,58,18-09-1853,24-09-1853
Store Kongensgade 216/272,St. Annae Oester,Store Kongensgade,0,0,0,0,58,25-09-1853,01-10-1853
Store Kongensgade 216/272,St. Annae Oester,Store Kongensgade,1,3,1,1,58,07-08-1853,13-08-1853
Store Kongensgade 216/272,St. Annae Oester,Store Kongensgade,4,4,3,2,58,03-07-1853,09-07-1853
Store Kongensgade VS,St. Annae Vester,Store Kongensgade VS,0,0,0,0,32,04-09-1853,10-09-1853
Store Kongensgade VS,St. Annae Vester,Store Kongensgade VS,0,0,0,0,32,07-08-1853,13-08-1853
Store Kongensgade VS,St. Annae Vester,Store Kongensgade VS,12,7,9,4,32,10-07-1853,16-07-1853
Store Kongensgade VS,St. Annae Vester,Store Kongensgade VS,0,0,0,0,32,11-09-1853,17-09-1853
Store Kongensgade VS,St. Annae Vester,Store Kongensgade VS,0,0,0,0,32,12-06-1853,18-06-1853
Store Kongensgade VS,St. Annae Vester,Store Kongensgade VS,1,0,1,0,32,14-08-1853,20-08-1853
Store Kongensgade VS,St. Annae Vester,Store Kongensgade VS,18,12,12,6,32,17-07-1853,23-07-1853
Store Kongensgade VS,St. Annae Vester,Store Kongensgade VS,0,1,0,0,32,18-09-1853,24-09-1853
Store Kongensgade VS,St. Annae Vester,Store Kongensgade VS,0,0,0,0,32,19-06-1853,25-06-1853
Store Kongensgade VS,St. Annae Vester,Store Kongensgade VS,2,2,2,0,32,21-08-1853,27-08-1853
Store Kongensgade VS,St. Annae Vester,Store Kongensgade VS,1,2,0,2,32,24-07-1853,30-07-1853
Store Kongensgade VS,St. Annae Vester,Store Kongensgade VS,0,0,0,0,32,25-09-1853,01-10-1853
Store Kongensgade VS,St. Annae Vester,Store Kongensgade VS,0,0,0,0,32,26-06-1853,02-07-1853
Store Kongensgade VS,St. Annae Vester,Store Kongensgade VS,3,1,3,0,32,28-08-1853,03-09-1853
Store Kongensgade VS,St. Annae Vester,Store Kongensgade VS,4,3,3,2,32,31-07-1853,06-08-1853
Store Kongensgade VS,St. Annae Vester,Store Kongensgade,10,3,7,2,32,03-07-1853,09-07-1853
Store Larsbjørnstræde,Noerre,Store Larsbjørnstræde,0,0,0,0,181,12-06-1853,18-06-1853
Store Larsbjørnstræde,Noerre,Store Larsbjørnstræde,0,0,0,0,181,19-06-1853,25-06-1853
Store Larsbjørnstræde,Noerre,Store Larsbjørnstræde,0,0,0,0,181,26-06-1853,02-07-1853
Store Larsbjørnstræde,Noerre,Store Larsbjørnstræde,2,0,2,0,181,10-07-1853,16-07-1853
Store Larsbjørnstræde,Noerre,Store Larsbjørnstræde,0,0,0,0,181,17-07-1853,23-07-1853
Store Larsbjørnstræde,Noerre,Store Larsbjørnstræde,2,4,2,3,181,24-07-1853,30-07-1853
Store Larsbjørnstræde,Noerre,Store Larsbjørnstræde,8,3,5,3,181,31-07-1853,06-08-1853
Store Larsbjørnstræde,Noerre,Store Larsbjørnstræde,2,3,2,2,181,07-08-1853,13-08-1853
Store Larsbjørnstræde,Noerre,Store Larsbjørnstræde,0,1,0,0,181,14-08-1853,20-08-1853
Store Larsbjørnstræde,Noerre,Store Larsbjørnstræde,1,0,0,0,181,21-08-1853,27-08-1853
Store Larsbjørnstræde,Noerre,Store Larsbjørnstræde,0,1,0,1,181,28-08-1853,03-09-1853
Store Larsbjørnstræde,Noerre,Store Larsbjørnstræde,0,0,0,0,181,04-09-1853,10-09-1853
Store Larsbjørnstræde,Noerre,Store Larsbjørnstræde,0,0,0,0,181,11-09-1853,17-09-1853
Store Larsbjørnstræde,Noerre,Store Larsbjørnstræde,0,0,0,0,181,18-09-1853,24-09-1853
Store Larsbjørnstræde,Noerre,Store Larsbjørnstræde,0,0,0,0,181,25-09-1853,01-10-1853
Store Larsbjørnstræde,Noerre,Store Larsbjørnstræde,0,0,0,0,181,03-07-1853,09-07-1853
Store Regnegade,Kjoebmager,Store Regnegade,0,0,0,0,110,12-06-1853,18-06-1853
Store Regnegade,Kjoebmager,Store Regnegade,0,0,0,0,110,19-06-1853,25-06-1853
Store Regnegade,Kjoebmager,Store Regnegade,0,1,0,0,110,26-06-1853,02-07-1853
Store Regnegade,Kjoebmager,Store Regnegade,1,0,0,0,110,10-07-1853,16-07-1853
Store Regnegade,Kjoebmager,Store Regnegade,0,1,0,0,110,17-07-1853,23-07-1853
Store Regnegade,Kjoebmager,Store Regnegade,1,1,1,2,110,24-07-1853,30-07-1853
Store Regnegade,Kjoebmager,Store Regnegade,4,5,3,1,110,31-07-1853,06-08-1853
Store Regnegade,Kjoebmager,Store Regnegade,0,2,0,0,110,07-08-1853,13-08-1853
Store Regnegade,Kjoebmager,Store Regnegade,1,1,0,1,110,14-08-1853,20-08-1853
Store Regnegade,Kjoebmager,Store Regnegade,1,0,0,0,110,21-08-1853,27-08-1853
Store Regnegade,Kjoebmager,Store Regnegade,0,0,0,0,110,28-08-1853,03-09-1853
Store Regnegade,Kjoebmager,Store Regnegade,0,0,0,0,110,04-09-1853,10-09-1853
Store Regnegade,Kjoebmager,Store Regnegade,0,0,0,0,110,11-09-1853,17-09-1853
Store Regnegade,Kjoebmager,Store Regnegade,0,0,0,0,110,18-09-1853,24-09-1853
Store Regnegade,Kjoebmager,Store Regnegade,0,0,0,0,110,25-09-1853,01-10-1853
Store Regnegade,Kjoebmager,Store Regnegade,0,0,0,0,110,03-07-1853,09-07-1853
Store Strandstræde,St. Annae Oester,Store Strandstræde,1,3,1,2,53,07-08-1853,13-08-1853
Store Strandstræde,St. Annae Oester,Store Strandstræde,0,0,0,0,203,12-06-1853,18-06-1853
Store Strandstræde,St. Annae Oester,Store Strandstræde,0,0,0,0,203,19-06-1853,25-06-1853
Store Strandstræde,St. Annae Oester,Store Strandstræde,0,0,0,0,203,26-06-1853,02-07-1853
Store Strandstræde,St. Annae Oester,Store Strandstræde,3,1,3,1,203,10-07-1853,16-07-1853
Store Strandstræde,St. Annae Oester,Store Strandstræde,3,2,2,2,203,17-07-1853,23-07-1853
Store Strandstræde,St. Annae Oester,Store Strandstræde,3,7,2,6,203,24-07-1853,30-07-1853
Store Strandstræde,St. Annae Oester,Store Strandstræde,1,1,0,1,203,31-07-1853,06-08-1853
Store Strandstræde,St. Annae Oester,Store Strandstræde,2,0,2,0,203,14-08-1853,20-08-1853
Store Strandstræde,St. Annae Oester,Store Strandstræde,0,0,0,0,203,21-08-1853,27-08-1853
Store Strandstræde,St. Annae Oester,Store Strandstræde,0,0,0,0,203,28-08-1853,03-09-1853
Store Strandstræde,St. Annae Oester,Store Strandstræde,0,0,0,0,203,04-09-1853,10-09-1853
Store Strandstræde,St. Annae Oester,Store Strandstræde,0,0,0,0,203,11-09-1853,17-09-1853
Store Strandstræde,St. Annae Oester,Store Strandstræde,0,0,0,0,203,18-09-1853,24-09-1853
Store Strandstræde,St. Annae Oester,Store Strandstræde,1,0,1,0,203,25-09-1853,01-10-1853
Store Strandstræde,St. Annae Oester,Store Strandstræde,1,1,1,1,203,03-07-1853,09-07-1853
Store Søndervoldstræde,Christianshavn,Søndervoldstræde,0,0,0,0,75,12-06-1853,18-06-1853
Store Søndervoldstræde,Christianshavn,Søndervoldstræde,0,0,0,0,75,19-06-1853,25-06-1853
Store Søndervoldstræde,Christianshavn,Søndervoldstræde,0,0,0,0,75,26-06-1853,02-07-1853
Store Søndervoldstræde,Christianshavn,Søndervoldstræde,0,1,0,1,75,10-07-1853,16-07-1853
Store Søndervoldstræde,Christianshavn,Søndervoldstræde,4,4,2,3,75,17-07-1853,23-07-1853
Store Søndervoldstræde,Christianshavn,Søndervoldstræde,3,3,3,5,75,24-07-1853,30-07-1853
Store Søndervoldstræde,Christianshavn,Søndervoldstræde,3,1,2,1,75,31-07-1853,06-08-1853
Store Søndervoldstræde,Christianshavn,Søndervoldstræde,2,1,1,0,75,07-08-1853,13-08-1853
Store Søndervoldstræde,Christianshavn,Søndervoldstræde,1,0,0,0,75,14-08-1853,20-08-1853
Store Søndervoldstræde,Christianshavn,Søndervoldstræde,0,0,0,0,75,21-08-1853,27-08-1853
Store Søndervoldstræde,Christianshavn,Søndervoldstræde,0,0,0,0,75,28-08-1853,03-09-1853
Store Søndervoldstræde,Christianshavn,Søndervoldstræde,0,0,0,0,75,04-09-1853,10-09-1853
Store Søndervoldstræde,Christianshavn,Søndervoldstræde,0,0,0,0,75,11-09-1853,17-09-1853
Store Søndervoldstræde,Christianshavn,Søndervoldstræde,0,0,0,0,75,18-09-1853,24-09-1853
Store Søndervoldstræde,Christianshavn,Søndervoldstræde,0,0,0,0,75,25-09-1853,01-10-1853
Store Søndervoldstræde,Christianshavn,Søndervoldstræde,0,0,0,0,75,03-07-1853,09-07-1853
Store Torvegade,Christianshavn,Store Torvegade,0,0,0,0,69,12-06-1853,18-06-1853
Store Torvegade,Christianshavn,Store Torvegade,0,0,0,0,69,19-06-1853,25-06-1853
Store Torvegade,Christianshavn,Store Torvegade,0,0,0,0,69,26-06-1853,02-07-1853
Store Torvegade,Christianshavn,Store Torvegade,1,4,0,3,69,10-07-1853,16-07-1853
Store Torvegade,Christianshavn,Store Torvegade,8,7,7,5,69,17-07-1853,23-07-1853
Store Torvegade,Christianshavn,Store Torvegade,16,13,13,9,69,24-07-1853,30-07-1853
Store Torvegade,Christianshavn,Store Torvegade,6,4,4,2,69,31-07-1853,06-08-1853
Store Torvegade,Christianshavn,Store Torvegade,2,2,1,0,69,07-08-1853,13-08-1853
Store Torvegade,Christianshavn,Store Torvegade,0,0,0,0,69,14-08-1853,20-08-1853
Store Torvegade,Christianshavn,Store Torvegade,0,1,0,1,69,21-08-1853,27-08-1853
Store Torvegade,Christianshavn,Store Torvegade,1,0,0,0,69,28-08-1853,03-09-1853
Store Torvegade,Christianshavn,Store Torvegade,0,1,0,1,69,04-09-1853,10-09-1853
Store Torvegade,Christianshavn,Store Torvegade,0,0,0,0,69,11-09-1853,17-09-1853
Store Torvegade,Christianshavn,Store Torvegade,0,0,0,0,69,18-09-1853,24-09-1853
Store Torvegade,Christianshavn,Store Torvegade,0,0,0,0,69,25-09-1853,01-10-1853
Store Torvegade,Christianshavn,Store Torvegade,0,0,0,0,69,03-07-1853,09-07-1853
Stormgade,Vester,Stormgade,0,0,0,0,197,03-07-1853,09-07-1853
Stormgade,Vester,Stormgade,0,0,0,0,197,12-06-1853,18-06-1853
Stormgade,Vester,Stormgade,0,0,0,0,197,19-06-1853,25-06-1853
Stormgade,Vester,Stormgade,0,0,0,0,197,26-06-1853,02-07-1853
Stormgade,Vester,Stormgade,0,1,0,0,197,10-07-1853,16-07-1853
Stormgade,Vester,Stormgade,0,0,0,0,197,17-07-1853,23-07-1853
Stormgade,Vester,Stormgade,2,2,1,2,197,24-07-1853,30-07-1853
Stormgade,Vester,Stormgade,0,0,0,0,197,31-07-1853,06-08-1853
Stormgade,Vester,Stormgade,0,1,0,0,197,07-08-1853,13-08-1853
Stormgade,Vester,Stormgade,1,0,0,0,197,14-08-1853,20-08-1853
Stormgade,Vester,Stormgade,0,0,0,0,197,21-08-1853,27-08-1853
Stormgade,Vester,Stormgade,0,1,0,1,197,28-08-1853,03-09-1853
Stormgade,Vester,Stormgade,0,0,0,0,197,04-09-1853,10-09-1853
Stormgade,Vester,Stormgade,0,1,0,1,197,11-09-1853,17-09-1853
Stormgade,Vester,Stormgade,0,0,0,0,197,18-09-1853,24-09-1853
Stormgade,Vester,Stormgade,0,0,0,0,197,25-09-1853,01-10-1853
Strandgade,Christianshavn,Strandgade,0,0,0,0,65,12-06-1853,18-06-1853
Strandgade,Christianshavn,Strandgade,1,0,1,0,65,19-06-1853,25-06-1853
Strandgade,Christianshavn,Strandgade,0,0,0,0,65,26-06-1853,02-07-1853
Strandgade,Christianshavn,Strandgade,0,0,0,0,65,10-07-1853,16-07-1853
Strandgade,Christianshavn,Strandgade,5,1,4,0,65,17-07-1853,23-07-1853
Strandgade,Christianshavn,Strandgade,9,9,8,5,65,24-07-1853,30-07-1853
Strandgade,Christianshavn,Strandgade,3,2,2,1,65,31-07-1853,06-08-1853
Strandgade,Christianshavn,Strandgade,4,1,2,0,65,07-08-1853,13-08-1853
Strandgade,Christianshavn,Strandgade,1,0,0,0,65,14-08-1853,20-08-1853
Strandgade,Christianshavn,Strandgade,2,0,1,0,65,21-08-1853,27-08-1853
Strandgade,Christianshavn,Strandgade,1,1,1,1,65,28-08-1853,03-09-1853
Strandgade,Christianshavn,Strandgade,0,0,0,0,65,04-09-1853,10-09-1853
Strandgade,Christianshavn,Strandgade,0,0,0,0,65,11-09-1853,17-09-1853
Strandgade,Christianshavn,Strandgade,0,0,0,0,65,18-09-1853,24-09-1853
Strandgade,Christianshavn,Strandgade,0,0,0,0,65,25-09-1853,01-10-1853
Strandgade,Christianshavn,Strandgade,0,0,0,0,65,03-07-1853,09-07-1853
Studiestræde,Noerre,Studiestræde,0,0,0,0,180,12-06-1853,18-06-1853
Studiestræde,Noerre,Studiestræde,0,0,0,0,180,19-06-1853,25-06-1853
Studiestræde,Noerre,Studiestræde,0,0,0,0,180,26-06-1853,02-07-1853
Studiestræde,Noerre,Studiestræde,3,0,2,0,180,10-07-1853,16-07-1853
Studiestræde,Noerre,Studiestræde,5,1,4,1,180,17-07-1853,23-07-1853
Studiestræde,Noerre,Studiestræde,9,9,6,7,180,24-07-1853,30-07-1853
Studiestræde,Noerre,Studiestræde,7,7,4,3,180,31-07-1853,06-08-1853
Studiestræde,Noerre,Studiestræde,7,6,2,4,180,07-08-1853,13-08-1853
Studiestræde,Noerre,Studiestræde,7,7,5,5,180,14-08-1853,20-08-1853
Studiestræde,Noerre,Studiestræde,3,1,3,1,180,21-08-1853,27-08-1853
Studiestræde,Noerre,Studiestræde,0,0,0,0,180,28-08-1853,03-09-1853
Studiestræde,Noerre,Studiestræde,0,1,0,1,180,04-09-1853,10-09-1853
Studiestræde,Noerre,Studiestræde,0,0,0,0,180,11-09-1853,17-09-1853
Studiestræde,Noerre,Studiestræde,0,0,0,0,180,18-09-1853,24-09-1853
Studiestræde,Noerre,Studiestræde,0,0,0,0,180,25-09-1853,01-10-1853
Studiestræde,Noerre,Studiestræde,0,0,0,0,180,03-07-1853,09-07-1853
Svanegade,Nyboder,Svanegade,0,0,0,0,2,04-09-1853,10-09-1853
Svanegade,Nyboder,Svanegade,2,1,1,0,2,07-08-1853,13-08-1853
Svanegade,Nyboder,Svanegade,0,0,0,0,2,10-07-1853,16-07-1853
Svanegade,Nyboder,Svanegade,0,0,0,0,2,11-09-1853,17-09-1853
Svanegade,Nyboder,Svanegade,0,0,0,0,2,12-06-1853,18-06-1853
Svanegade,Nyboder,Svanegade,0,0,0,0,2,14-08-1853,20-08-1853
Svanegade,Nyboder,Svanegade,0,0,0,0,2,17-07-1853,23-07-1853
Svanegade,Nyboder,Svanegade,0,0,0,0,2,18-09-1853,24-09-1853
Svanegade,Nyboder,Svanegade,0,0,0,0,2,19-06-1853,25-06-1853
Svanegade,Nyboder,Svanegade,0,0,0,0,2,21-08-1853,27-08-1853
Svanegade,Nyboder,Svanegade,4,2,4,1,2,24-07-1853,30-07-1853
Svanegade,Nyboder,Svanegade,0,0,0,0,2,25-09-1853,01-10-1853
Svanegade,Nyboder,Svanegade,0,0,0,0,2,26-06-1853,02-07-1853
Svanegade,Nyboder,Svanegade,0,0,0,0,2,28-08-1853,03-09-1853
Svanegade,Nyboder,Svanegade,1,1,1,1,2,31-07-1853,06-08-1853
Svanegade,Nyboder,Svanegade,0,1,0,1,2,03-07-1853,09-07-1853
Sværtegade,Kjoebmager,Sværtegade,0,0,0,0,103,12-06-1853,18-06-1853
Sværtegade,Kjoebmager,Sværtegade,0,0,0,0,103,19-06-1853,25-06-1853
Sværtegade,Kjoebmager,Sværtegade,0,0,0,0,103,26-06-1853,02-07-1853
Sværtegade,Kjoebmager,Sværtegade,0,0,0,0,103,10-07-1853,16-07-1853
Sværtegade,Kjoebmager,Sværtegade,0,0,0,0,103,17-07-1853,23-07-1853
Sværtegade,Kjoebmager,Sværtegade,2,2,1,0,103,24-07-1853,30-07-1853
Sværtegade,Kjoebmager,Sværtegade,1,1,0,1,103,31-07-1853,06-08-1853
Sværtegade,Kjoebmager,Sværtegade,0,0,0,0,103,07-08-1853,13-08-1853
Sværtegade,Kjoebmager,Sværtegade,0,0,0,0,103,14-08-1853,20-08-1853
Sværtegade,Kjoebmager,Sværtegade,0,0,0,0,103,21-08-1853,27-08-1853
Sværtegade,Kjoebmager,Sværtegade,0,0,0,0,103,28-08-1853,03-09-1853
Sværtegade,Kjoebmager,Sværtegade,0,0,0,0,103,04-09-1853,10-09-1853
Sværtegade,Kjoebmager,Sværtegade,0,0,0,0,103,11-09-1853,17-09-1853
Sværtegade,Kjoebmager,Sværtegade,0,0,0,0,103,18-09-1853,24-09-1853
Sværtegade,Kjoebmager,Sværtegade,0,0,0,0,103,25-09-1853,01-10-1853
Sværtegade,Kjoebmager,Sværtegade,0,0,0,0,103,03-07-1853,09-07-1853
Sølvgade,St. Annae Vester,Sølvgade,0,0,0,0,43,04-09-1853,10-09-1853
Sølvgade,St. Annae Vester,Sølvgade,3,0,2,0,43,10-07-1853,16-07-1853
Sølvgade,St. Annae Vester,Sølvgade,0,0,0,0,43,11-09-1853,17-09-1853
Sølvgade,St. Annae Vester,Sølvgade,0,0,0,0,43,12-06-1853,18-06-1853
Sølvgade,St. Annae Vester,Sølvgade,1,0,0,0,43,14-08-1853,20-08-1853
Sølvgade,St. Annae Vester,Sølvgade,2,7,1,4,43,17-07-1853,23-07-1853
Sølvgade,St. Annae Vester,Sølvgade,0,0,0,0,43,18-09-1853,24-09-1853
Sølvgade,St. Annae Vester,Sølvgade,0,0,0,0,43,19-06-1853,25-06-1853
Sølvgade,St. Annae Vester,Sølvgade,0,0,0,0,43,21-08-1853,27-08-1853
Sølvgade,St. Annae Vester,Sølvgade,0,8,0,6,43,24-07-1853,30-07-1853
Sølvgade,St. Annae Vester,Sølvgade,0,0,0,0,43,25-09-1853,01-10-1853
Sølvgade,St. Annae Vester,Sølvgade,1,1,1,0,43,26-06-1853,02-07-1853
Sølvgade,St. Annae Vester,Sølvgade,0,0,0,0,43,28-08-1853,03-09-1853
Sølvgade,St. Annae Vester,Sølvgade,4,3,3,1,43,31-07-1853,06-08-1853
Sølvgade,St. Annae Vester,Sølvgade,0,1,0,1,43,07-08-1853,13-08-1853
Sølvgade,St. Annae Vester,Sølvgade,0,0,0,0,43,03-07-1853,09-07-1853
Teglgaardstræde,Noerre,Teglgaardstræde,0,0,0,0,183,12-06-1853,18-06-1853
Teglgaardstræde,Noerre,Teglgaardstræde,1,0,1,0,183,19-06-1853,25-06-1853
Teglgaardstræde,Noerre,Teglgaardstræde,0,0,0,0,183,26-06-1853,02-07-1853
Teglgaardstræde,Noerre,Teglgaardstræde,2,1,1,1,183,10-07-1853,16-07-1853
Teglgaardstræde,Noerre,Teglgaardstræde,1,2,0,1,183,17-07-1853,23-07-1853
Teglgaardstræde,Noerre,Teglgaardstræde,1,1,1,0,183,24-07-1853,30-07-1853
Teglgaardstræde,Noerre,Teglgaardstræde,4,4,3,4,183,31-07-1853,06-08-1853
Teglgaardstræde,Noerre,Teglgaardstræde,0,1,0,0,183,07-08-1853,13-08-1853
Teglgaardstræde,Noerre,Teglgaardstræde,2,1,1,1,183,14-08-1853,20-08-1853
Teglgaardstræde,Noerre,Teglgaardstræde,3,2,2,0,183,21-08-1853,27-08-1853
Teglgaardstræde,Noerre,Teglgaardstræde,2,1,2,1,183,28-08-1853,03-09-1853
Teglgaardstræde,Noerre,Teglgaardstræde,0,1,0,1,183,04-09-1853,10-09-1853
Teglgaardstræde,Noerre,Teglgaardstræde,2,0,0,0,183,11-09-1853,17-09-1853
Teglgaardstræde,Noerre,Teglgaardstræde,0,0,0,0,183,18-09-1853,24-09-1853
Teglgaardstræde,Noerre,Teglgaardstræde,0,0,0,0,183,25-09-1853,01-10-1853
Teglgaardstræde,Noerre,Teglgaardstræde,0,2,0,1,183,03-07-1853,09-07-1853
Tigergade,Nyboder,Tigergade,0,0,0,0,9,04-09-1853,10-09-1853
Tigergade,Nyboder,Tigergade,3,1,2,1,9,07-08-1853,13-08-1853
Tigergade,Nyboder,Tigergade,0,1,0,0,9,10-07-1853,16-07-1853
Tigergade,Nyboder,Tigergade,0,0,0,0,9,11-09-1853,17-09-1853
Tigergade,Nyboder,Tigergade,0,0,0,0,9,12-06-1853,18-06-1853
Tigergade,Nyboder,Tigergade,1,0,1,0,9,14-08-1853,20-08-1853
Tigergade,Nyboder,Tigergade,0,4,0,3,9,17-07-1853,23-07-1853
Tigergade,Nyboder,Tigergade,0,0,0,0,9,18-09-1853,24-09-1853
Tigergade,Nyboder,Tigergade,0,0,0,0,9,19-06-1853,25-06-1853
Tigergade,Nyboder,Tigergade,0,0,0,0,9,21-08-1853,27-08-1853
Tigergade,Nyboder,Tigergade,0,0,0,0,9,24-07-1853,30-07-1853
Tigergade,Nyboder,Tigergade,0,0,0,0,9,25-09-1853,01-10-1853
Tigergade,Nyboder,Tigergade,0,0,0,0,9,26-06-1853,02-07-1853
Tigergade,Nyboder,Tigergade,0,0,0,0,9,28-08-1853,03-09-1853
Tigergade,Nyboder,Tigergade,2,0,1,0,9,31-07-1853,06-08-1853
Tigergade,Nyboder,Tigergade,0,0,0,0,9,03-07-1853,09-07-1853
Timiansgade,Nyboder,Timiansgade,0,0,0,0,11,03-07-1853,09-07-1853
Timiansgade,Nyboder,Timiansgade,0,0,0,0,11,04-09-1853,10-09-1853
Timiansgade,Nyboder,Timiansgade,2,1,2,1,11,07-08-1853,13-08-1853
Timiansgade,Nyboder,Timiansgade,0,1,0,1,11,10-07-1853,16-07-1853
Timiansgade,Nyboder,Timiansgade,0,0,0,0,11,11-09-1853,17-09-1853
Timiansgade,Nyboder,Timiansgade,0,0,0,0,11,12-06-1853,18-06-1853
Timiansgade,Nyboder,Timiansgade,0,0,0,0,11,14-08-1853,20-08-1853
Timiansgade,Nyboder,Timiansgade,1,2,1,1,11,17-07-1853,23-07-1853
Timiansgade,Nyboder,Timiansgade,0,0,0,0,11,18-09-1853,24-09-1853
Timiansgade,Nyboder,Timiansgade,0,0,0,0,11,19-06-1853,25-06-1853
Timiansgade,Nyboder,Timiansgade,0,0,0,0,11,21-08-1853,27-08-1853
Timiansgade,Nyboder,Timiansgade,1,0,1,0,11,24-07-1853,30-07-1853
Timiansgade,Nyboder,Timiansgade,0,0,0,0,11,25-09-1853,01-10-1853
Timiansgade,Nyboder,Timiansgade,0,0,0,0,11,26-06-1853,02-07-1853
Timiansgade,Nyboder,Timiansgade,0,0,0,0,11,28-08-1853,03-09-1853
Timiansgade,Nyboder,Timiansgade,0,1,0,0,11,31-07-1853,06-08-1853
Toldbodgade,St. Annae Oester,Toldbodgade,1,0,0,0,51,12-06-1853,18-06-1853
Toldbodgade,St. Annae Oester,Toldbodgade,0,0,0,0,51,19-06-1853,25-06-1853
Toldbodgade,St. Annae Oester,Toldbodgade,0,0,0,0,51,26-06-1853,02-07-1853
Toldbodgade,St. Annae Oester,Toldbodgade,5,0,2,0,51,10-07-1853,16-07-1853
Toldbodgade,St. Annae Oester,Toldbodgade,2,3,0,0,51,17-07-1853,23-07-1853
Toldbodgade,St. Annae Oester,Toldbodgade,1,0,1,0,51,24-07-1853,30-07-1853
Toldbodgade,St. Annae Oester,Toldbodgade,0,1,0,1,51,31-07-1853,06-08-1853
Toldbodgade,St. Annae Oester,Toldbodgade,0,0,0,0,51,07-08-1853,13-08-1853
Toldbodgade,St. Annae Oester,Toldbodgade,0,0,0,0,51,14-08-1853,20-08-1853
Toldbodgade,St. Annae Oester,Toldbodgade,0,0,0,0,51,21-08-1853,27-08-1853
Toldbodgade,St. Annae Oester,Toldbodgade,0,0,0,0,51,28-08-1853,03-09-1853
Toldbodgade,St. Annae Oester,Toldbodgade,0,0,0,0,51,04-09-1853,10-09-1853
Toldbodgade,St. Annae Oester,Toldbodgade,0,0,0,0,51,11-09-1853,17-09-1853
Toldbodgade,St. Annae Oester,Toldbodgade,0,0,0,0,51,18-09-1853,24-09-1853
Toldbodgade,St. Annae Oester,Toldbodgade,0,0,0,0,51,25-09-1853,01-10-1853
Toldbodgade,St. Annae Oester,Toldbodgade,0,0,0,0,51,03-07-1853,09-07-1853
Toldbodplads,St. Annae Oester,Toldbodplads,0,0,0,0,55,12-06-1853,18-06-1853
Toldbodplads,St. Annae Oester,Toldbodplads,0,0,0,0,55,19-06-1853,25-06-1853
Toldbodplads,St. Annae Oester,Toldbodplads,0,0,0,0,55,26-06-1853,02-07-1853
Toldbodplads,St. Annae Oester,Toldbodplads,11,10,11,10,55,10-07-1853,16-07-1853
Toldbodplads,St. Annae Oester,Toldbodplads,18,15,18,14,55,17-07-1853,23-07-1853
